ItemID,Name,ItemType,ItemTypeDisplayName,Description,HeartgemRuneTooltipTitle,ItemClass,TradingCategory,TradingFamily,TradingGroup,BindOnPickup,NoBindOnPickupChance,BindOnEquip,GearScoreOverride,MinGearScore,MaxGearScore,MaxCraftGS,Tier,ItemStatsRef,GrantsHWMBump,IgnoreNameChanges,IgnoreHWMScaling,CanRollPerkOnUpgrade,CanHavePerks,CanReplaceGem,PerkSlot1,PerkSlot2,PerkSlot3,PerkSlot4,PerkSlot5,Perk1,Perk2,Perk3,Perk4,Perk5,PerkBucket1,PerkBucket2,PerkBucket3,PerkBucket4,PerkBucket5,OnEquipObjectiveId,ForceRarity,RequiredLevel,RequiredTradeskillRank,UseTypeAffix,UseMaterialAffix,UseMagicAffix,UiItemClass,ArmorAppearanceM,ArmorAppearanceF,WeaponAppearanceOverride,WeaponAccessory,ConfirmDestroy,ConfirmBeforeUse,ConsumeOnUse,PrefabPath,HousingTags,IconPath,HiResIconPath,HeartgemTooltipBackgroundImage,MaxStackSize,DeathDropPercentage,Nonremovable,IsMissionItem,IsUniqueItem,IsRequiredItem,ContainerLevel,ContainerGS,ExceedMinIndex,ExceedMaxIndex,IsSalvageable,SalvageResources,IsRepairable,RepairDustModifier,RepairRecipe,CraftingRecipe,RepairGameEventID,SalvageGameEventID,SalvageLootTags,SalvageGuaranteedPerkCount,SalvageAchievement,SalvageEntitlementId,RepairTypes,IngredientCategories,IngredientBonusPrimary,IngredientBonusSecondary,IngredientGearScoreBaseBonus,IngredientGearScoreMaxBonus,ExtraBonusItemChance,Durability,DurabilityDmgOnDeath,DestroyOnBreak,Weight,AcquisitionNotificationId,AudioPickup,AudioPlace,AudioUse,AudioCreated,AudioDestroyed,MannequinTag,SoundTableID,WarboardGatherStat,WarboardDepositStat,Notes,HideInLootTicker,HideFromRewardOpenPopup,EventId,AttributionId,ObtainableReleaseVersion,RetiredInReleaseVersion,MountItemAppearance,ExclusivelyForWarCampTier,RequiredExpansionId,NotDroppable,NotDroppableNotificationOverride,ScheduleId,FFAConvertedItemId,RequiredWorldTags
Playtest_Box_Gems_T2,@Playtest_Box_Gems_MasterName,Resource,@ui_itemtypedescription_resource,@Playtest_Box_Gems_Description,,Resource+LootContainer,,,,1,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,UI_Rewards,,,,,,0,0,,,lyshineui/images/icons/items/Resource/GemPouchT1.png,lyshineui/images/icons/items_hires/GemPouchT1.png,,10000,0,,,,,1,,,,1,1,0,,[LTID]PlaytestGemsT2,,,,,,,,,,,,,,,,,0,0,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,,,,,,,,,,,
Playtest_Box_Gems_T3,@Playtest_Box_Gems_MasterName,Resource,@ui_itemtypedescription_resource,@Playtest_Box_Gems_Description,,Resource+LootContainer,,,,1,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,UI_Rewards,,,,,,0,0,,,lyshineui/images/icons/items/Resource/GemPouchT1.png,lyshineui/images/icons/items_hires/GemPouchT1.png,,10000,0,,,,,1,,,,1,1,0,,[LTID]PlaytestGemsT3,,,,,,,,,,,,,,,,,0,0,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,,,,,,,,,,,
Playtest_Box_Gems_T4,@Playtest_Box_Gems_MasterName,Resource,@ui_itemtypedescription_resource,@Playtest_Box_Gems_Description,,Resource+LootContainer,,,,1,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,UI_Rewards,,,,,,0,0,,,lyshineui/images/icons/items/Resource/GemPouchT1.png,lyshineui/images/icons/items_hires/GemPouchT1.png,,10000,0,,,,,1,,,,1,1,0,,[LTID]PlaytestGemsT4,,,,,,,,,,,,,,,,,0,0,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,,,,,,,,,,,
Playtest_Box_Gems_T5,@Playtest_Box_Gems_MasterName,Resource,@ui_itemtypedescription_resource,@Playtest_Box_Gems_Description,,Resource+LootContainer,,,,1,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,UI_Rewards,,,,,,0,0,,,lyshineui/images/icons/items/Resource/GemPouchT1.png,lyshineui/images/icons/items_hires/GemPouchT1.png,,10000,0,,,,,1,,,,1,1,0,,[LTID]PlaytestGemsT5,,,,,,,,,,,,,,,,,0,0,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,,,,,,,,,,,
Playtest_Box_Consumables_T2,@Playtest_Box_Consumables_MasterName,Resource,@ui_itemtypedescription_resource,@Playtest_Box_Consumables_Description,,Resource+LootContainer,,,,1,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,UI_Rewards,,,,,,0,0,,,lyshineui/images/icons/items/Resource/Faction_Provisions.png,lyshineui/images/icons/items_hires/Faction_Provisions.png,,10000,0,,,,,1,,,,1,1,0,,[LTID]PlaytestConsumablesT2,,,,,,,,,,,,,,,,,0,0,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,,,,,,,,,,,
Playtest_Box_Consumables_T3,@Playtest_Box_Consumables_MasterName,Resource,@ui_itemtypedescription_resource,@Playtest_Box_Consumables_Description,,Resource+LootContainer,,,,1,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,UI_Rewards,,,,,,0,0,,,lyshineui/images/icons/items/Resource/Faction_Provisions.png,lyshineui/images/icons/items_hires/Faction_Provisions.png,,10000,0,,,,,1,,,,1,1,0,,[LTID]PlaytestConsumablesT3,,,,,,,,,,,,,,,,,0,0,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,,,,,,,,,,,
Playtest_Box_Consumables_T4,@Playtest_Box_Consumables_MasterName,Resource,@ui_itemtypedescription_resource,@Playtest_Box_Consumables_Description,,Resource+LootContainer,,,,1,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,UI_Rewards,,,,,,0,0,,,lyshineui/images/icons/items/Resource/Faction_Provisions.png,lyshineui/images/icons/items_hires/Faction_Provisions.png,,10000,0,,,,,1,,,,1,1,0,,[LTID]PlaytestConsumablesT4,,,,,,,,,,,,,,,,,0,0,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,,,,,,,,,,,
Playtest_Box_Consumables_T5,@Playtest_Box_Consumables_MasterName,Resource,@ui_itemtypedescription_resource,@Playtest_Box_Consumables_Description,,Resource+LootContainer,,,,1,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,UI_Rewards,,,,,,0,0,,,lyshineui/images/icons/items/Resource/Faction_Provisions.png,lyshineui/images/icons/items_hires/Faction_Provisions.png,,10000,0,,,,,1,,,,1,1,0,,[LTID]PlaytestConsumablesT5,,,,,,,,,,,,,,,,,0,0,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,,,,,,,,,,,
Playtest_Box_Tools_T2,@Playtest_Box_Tools_MasterName,Resource,@ui_itemtypedescription_resource,@Playtest_Box_Tools_Description,,Resource+LootContainer,,,,1,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,1,,,0,0,0,UI_Rewards,,,,,,0,0,,,lyshineui/images/icons/items/Resource/MI_Toolbox.png,lyshineui/images/icons/items_hires/MI_Toolbox.png,,10000,0,,,,,,,,,1,1,0,,[LTID]PlaytestToolsT2,,,,,,,,,,,,,,,,,0,0,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,,,,,,,,,,,
Playtest_Box_Tools_T3,@Playtest_Box_Tools_MasterName,Resource,@ui_itemtypedescription_resource,@Playtest_Box_Tools_Description,,Resource+LootContainer,,,,1,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,1,,,0,0,0,UI_Rewards,,,,,,0,0,,,lyshineui/images/icons/items/Resource/MI_Toolbox.png,lyshineui/images/icons/items_hires/MI_Toolbox.png,,10000,0,,,,,,,,,1,1,0,,[LTID]PlaytestToolsT3,,,,,,,,,,,,,,,,,0,0,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,,,,,,,,,,,
Playtest_Box_Tools_T4,@Playtest_Box_Tools_MasterName,Resource,@ui_itemtypedescription_resource,@Playtest_Box_Tools_Description,,Resource+LootContainer,,,,1,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,1,,,0,0,0,UI_Rewards,,,,,,0,0,,,lyshineui/images/icons/items/Resource/MI_Toolbox.png,lyshineui/images/icons/items_hires/MI_Toolbox.png,,10000,0,,,,,,,,,1,1,0,,[LTID]PlaytestToolsT4,,,,,,,,,,,,,,,,,0,0,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,,,,,,,,,,,
Playtest_Box_Tools_T5,@Playtest_Box_Tools_MasterName,Resource,@ui_itemtypedescription_resource,@Playtest_Box_Tools_Description,,Resource+LootContainer,,,,1,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,1,,,0,0,0,UI_Rewards,,,,,,0,0,,,lyshineui/images/icons/items/Resource/MI_Toolbox.png,lyshineui/images/icons/items_hires/MI_Toolbox.png,,10000,0,,,,,,,,,1,1,0,,[LTID]PlaytestToolsT5,,,,,,,,,,,,,,,,,0,0,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,,,,,,,,,,,
Playtest_Box_Instruments_T5,@Playtest_Box_Instruments_MasterName,Resource,@ui_itemtypedescription_resource,@Playtest_Instruments_Tools_Description,,Resource+LootContainer,,,,1,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,1,,,0,0,0,UI_Rewards,,,,,,0,0,,,lyshineui/images/icons/items/Resource/MI_Toolbox.png,lyshineui/images/icons/items_hires/MI_Toolbox.png,,10000,0,,,,,,,,,1,1,0,,[LTID]PlaytestInstrumentsT5,,,,,,,,,,,,,,,,,0,0,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,,,,,,,,,,,
Playtest_Box_TrialTuningOrbs,@Playtest_Box_TuningOrbs_MasterName,Resource,@ui_itemtypedescription_resource,@Playtest_Box_TuningOrbs_Description,,Resource+LootContainer,,,,1,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,2,,,0,0,0,UI_Rewards,,,,,,0,0,,,lyshineui/images/icons/items/Resource/MI_SmallBoxGlowingRunes.png,lyshineui/images/icons/items_hires/MI_SmallBoxGlowingRunes.png,,10000,0,,,,,1,,,,1,1,0,,[LTID]PlaytestTrialTuningOrbs,,,,,,,,,,,,,,,,,0,0,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,,,,,,,,,,,
Playtest_Box_TuningOrbs,@Playtest_Box_TuningOrbs_MasterName,Resource,@ui_itemtypedescription_resource,@Playtest_Box_TuningOrbs_Description,,Resource+LootContainer,,,,1,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,2,,,0,0,0,UI_Rewards,,,,,,0,0,,,lyshineui/images/icons/items/Resource/MI_SmallBoxGlowingRunes.png,lyshineui/images/icons/items_hires/MI_SmallBoxGlowingRunes.png,,10000,0,,,,,1,,,,1,1,0,,[LTID]PlaytestTuningOrbs,,,,,,,,,,,,,,,,,0,0,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,,,,,,,,,,,
Playtest_Box_KeyMutators,@Playtest_Box_KeyMutators_MasterName,Resource,@ui_itemtypedescription_resource,@Playtest_Box_KeyMutators_Description,,Resource+LootContainer,,,,1,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,3,,,0,0,0,UI_Rewards,,,,,,0,0,,,lyshineui/images/icons/items/Resource/MI_SmallBoxGlowingRunes.png,lyshineui/images/icons/items_hires/MI_SmallBoxGlowingRunes.png,,10000,0,,,,,1,,,,1,1,0,,[LTID]PlaytestKeyMutators,,,,,,,,,,,,,,,,,0,0,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,,,,,,,,,,,
