NPCId,Title,GenericName,InteractOptionDisplayNameOverride,ConversationStateId1,ConversationStateId2,ConversationStateId3,ConversationStateId4,ConversationStateId5,ConversationStateId6,ConversationStateId7,ConversationStateId8,ConversationStateId9,ConversationStateId10,ConversationStateId11,ConversationStateId12,ConversationStateId13,ConversationStateId14,ConversationStateId15,ConversationStateId16,ConversationStateId17,ConversationStateId18,ConversationStateId19,ConversationStateId20
0601_Watcher,@0601_Watcher_title,@0601_Watcher,,0601_00_Watcher,0601_01_Watcher,0601_01a_Watcher,0601_01b_Watcher,0601_02_Watcher,0601_03_Watcher,0601_04_Watcher,0601_05_Watcher,0601_06_Watcher,,,,,,,,,,,
0604_Overseer,@0604_Overseer_title,@0604_Overseer,,0604_00_Overseer,0604_01_Overseer,0604_02_Overseer,0604_03_Overseer,0604_04_Overseer,0604_04a_Overseer,0604_05_Overseer,0604_06_Overseer,0604_07_Overseer,,,,,,,,,,,
0602_Magistrate,@0602_Magistrate_title,@0602_Magistrate,,0602_00_Magistrate,0602_01_Magistrate,0602_02_Magistrate,0602_03_Magistrate,0602_03A_Magistrate_TaskTopic,0602_04_Magistrate,0602_05_Magistrate,0602_05a_Magistrate,0602_06_Magistrate,0602_06a_Magistrate,0602_07_Magistrate,0602_08_Magistrate,0602_09_Magistrate,,,,,,,
0605_Artificer,@0605_Artificer_title,@0605_Artificer,,0605_00_Artificer,0605_01_Artificer,0605_02_Artificer,0605_03_Artificer,0605_04_Artificer,0605_05_Artificer,0605_06_Artificer,,,,,,,,,,,,,
0603_Survivalist,@0603_Survivalist_title,@0603_Survivalist,,0603_00_Survivalist,0603_01_Survivalist,0603_02_Survivalist,0603_03_Survivalist,0603_04_Survivalist,0603_05_Survivalist,0603_06_Survivalist,,,,,,,,,,,,,
0610_Barkeep,@0610_Barkeep_title,@0610_Barkeep,,0610_00_Barkeep,0610_01_Barkeep,0610_02_Barkeep,0610_03_Barkeep,0610_04_Barkeep,0610_05_Barkeep,,,,,,,,,,,,,,
0611_Stranger,@0611_Stranger_title,@0611_Stranger,,0611_00_Stranger,0611_01_Stranger,0611_02_Stranger,0611_03_Stranger,0611_04_Stranger,0611_05_Stranger,,,,,,,,,,,,,,
0607_Commander,@0607_Commander_title,@0607_Commander,,0607_00_Commander,0607_01_Commander,0607_02_Commander,0607_03_Commander,0607_04_Commander,0607_05_Commander,0607_06_Commander,0607_07_Commander,0607_08_Commander,,,,,,,,,,,
0608_Alchemist,@0608_Alchemist_title,@0608_Alchemist,,0608_00_Alchemist,0608_01_Alchemist,0608_02_Alchemist,0608_03_Alchemist,0608_04_Alchemist,0608_05_Alchemist,0608_06_Alchemist,0608_07_Alchemist,0608_08_Alchemist,,,,,,,,,,,
0609_Adjudicator,@0609_Adjudicator_title,@0609_Adjudicator,,0609_00_Adjudicator,0609_01_Adjudicator,0609_02_Adjudicator,0609_03_Adjudicator,0609_04_Adjudicator,0609_05_Adjudicator,0609_06_Adjudicator,0609_07_Adjudicator,0609_08_Adjudicator,,,,,,,,,,,
0622_Innkeep,@0622_Innkeep_title,@0622_Innkeep,,0622_00_Innkeep,0622_01_Innkeep,0622_02_Innkeep,0622_03_Innkeep,0622_04_Innkeep,,,,,,,,,,,,,,,
0623_Fisher,@0623_Fisher_title,@0623_Fisher,,0623_00_Fisher,0623_01_Fisher,0623_02_Fisher,0623_03_Fisher,,,,,,,,,,,,,,,,
0699_Barkimedes,@0699_Barkimedes_title,@0699_Barkimedes,,0699_00_Barkimedes,0699_01_Barkimedes,0699_02_Barkimedes,0699_03_Barkimedes,,,,,,,,,,,,,,,,
