NPCId,Title,GenericName,InteractOptionDisplayNameOverride,ConversationStateId1,ConversationStateId2,ConversationStateId3,ConversationStateId4,ConversationStateId5,ConversationStateId6,ConversationStateId7,ConversationStateId8,ConversationStateId9,ConversationStateId10,ConversationStateId11,ConversationStateId12,ConversationStateId13,ConversationStateId14,ConversationStateId15,ConversationStateId16,ConversationStateId17,ConversationStateId18,ConversationStateId19,ConversationStateId20
1338_MasterOfCeremonies,@1338_MasterOfCeremonies_Title,@1338_MasterOfCeremonies,,0000_Old_Data,,,,,,,,,,,,,,,,,,,
1339_FestivalTender_01,@1339_FestivalTender_01_Title,@1339_FestivalTender_01,,0000_Old_Data,,,,,,,,,,,,,,,,,,,
1340_FestivalTender_02,@1340_FestivalTender_02_Title,@1340_FestivalTender_02,,0000_Old_Data,,,,,,,,,,,,,,,,,,,
1341_BandMember_01,@1341_BandMember_01_Title,@1341_BandMember_01,,0000_Old_Data,,,,,,,,,,,,,,,,,,,
1342_BandMember_02,@1342_BandMember_02_Title,@1342_BandMember_02,,0000_Old_Data,,,,,,,,,,,,,,,,,,,
1343_BandMember_03,@1343_BandMember_03_Title,@1343_BandMember_03,,0000_Old_Data,,,,,,,,,,,,,,,,,,,
1344_FishMounter,@1344_FishMounter_Title,@1344_FishMounter,,0000_Old_Data,,,,,,,,,,,,,,,,,,,
1345_PartyGuest_01,@1345_PartyGuest_01_Title,@1345_PartyGuest_01,,0000_Old_Data,,,,,,,,,,,,,,,,,,,
1346_PartyGuest_02,@1346_PartyGuest_02_Title,@1346_PartyGuest_02,,0000_Old_Data,,,,,,,,,,,,,,,,,,,
1347_PartyGuest_03,@1347_PartyGuest_03_Title,@1347_PartyGuest_03,,0000_Old_Data,,,,,,,,,,,,,,,,,,,
1348_PartyGuest_04,@1348_PartyGuest_04_Title,@1348_PartyGuest_04,,0000_Old_Data,,,,,,,,,,,,,,,,,,,
1349_PartyGuest_05,@1349_PartyGuest_05_Title,@1349_PartyGuest_05,,0000_Old_Data,,,,,,,,,,,,,,,,,,,
