NPCId,Title,GenericName,InteractOptionDisplayNameOverride,ConversationStateId1,ConversationStateId2,ConversationStateId3,ConversationStateId4,ConversationStateId5,ConversationStateId6,ConversationStateId7,ConversationStateId8,ConversationStateId9,ConversationStateId10,ConversationStateId11,ConversationStateId12,ConversationStateId13,ConversationStateId14,ConversationStateId15,ConversationStateId16,ConversationStateId17,ConversationStateId18,ConversationStateId19,ConversationStateId20
0507_Commander,@0507_Commander_Title,@0507_Commander,,0507_00_Commander,0507_01pre_Commander,0507_01_Commander,0507_02_Commander,0507_03_Commander,,,,,,,,,,,,,,,
0509_Adjudicator,@0509_Adjudicator_Title,@0509_Adjudicator,,0509_00_Adjudicator,0509_01pre_Adjudicator,0509_01_Adjudicator,0509_02_Adjudicator,0509_03_Adjudicator,,,,,,,,,,,,,,,
0522_Innkeep,@0522_Innkeep_Title,@0522_Innkeep,,0522_00_Innkeep,,,,,,,,,,,,,,,,,,,
Reekwater_Dungeon_Scylla_01,@Reekwater_Dungeon_Scylla_Title,@Reekwater_Dungeon_Scylla,,Reekwater_Dungeon_Scylla_01,,,,,,,,,,,,,,,,,,,
Reekwater_Dungeon_Scylla_02,@Reekwater_Dungeon_Scylla_Title,@Reekwater_Dungeon_Scylla,,Reekwater_Dungeon_Scylla_02,,,,,,,,,,,,,,,,,,,
Reekwater_Dungeon_Scylla_03,@Reekwater_Dungeon_Scylla_Title,@Reekwater_Dungeon_Scylla,,Reekwater_Dungeon_Scylla_03,,,,,,,,,,,,,,,,,,,
Reekwater_Dungeon_Scylla_04,@Reekwater_Dungeon_Scylla_Title,@Reekwater_Dungeon_Scylla,,Reekwater_Dungeon_Scylla_04,,,,,,,,,,,,,,,,,,,
0508_Alchemist,@0508_Alchemist_Title,@0508_Alchemist,,0508_00_Alchemist,0508_01pre_Alchemist,0508_01_Alchemist,0508_02_Alchemist,0508_03_Alchemist,,,,,,,,,,,,,,,
0525_Druid,@0525_Druid_Title,@0525_Druid,,0525_00_Druid,0525_01_Druid,0525_02_Druid,,,,,,,,,,,,,,,,,
0525_Druid_2,@0525_Druid_Title,@0525_Druid,,0525_00_Druid,,,,,,,,,,,,,,,,,,,
0502_Magistrate,@0502_Magistrate_Title,@0502_Magistrate,,0502_00_Magistrate,,,,,,,,,,,,,,,,,,,
0503_Survivalist,@0503_Survivalist_Title,@0503_Survivalist,,0503_00_Survivalist,,,,,,,,,,,,,,,,,,,
0504_Overseer,@0504_Overseer_Title,@0504_Overseer,,0504_00_Overseer,,,,,,,,,,,,,,,,,,,
0505_Artificer,@0505_Artificer_Title,@0505_Artificer,,0505_00_Artificer,,,,,,,,,,,,,,,,,,,
0511_Stranger,@0511_Stranger_Title,@0511_Stranger,,0511_00_Stranger,,,,,,,,,,,,,,,,,,,
0524_Stranger,@0524_Stranger_Title,@0524_Stranger,,0524_00_Stranger,,,,,,,,,,,,,,,,,,,
0510_Barkeep,@0510_Barkeep_Title,@0510_Barkeep,,0510_00_Barkeep,,,,,,,,,,,,,,,,,,,
