NPCId,Title,GenericName,InteractOptionDisplayNameOverride,ConversationStateId1,ConversationStateId2,ConversationStateId3,ConversationStateId4,ConversationStateId5,ConversationStateId6,ConversationStateId7,ConversationStateId8,ConversationStateId9,ConversationStateId10,ConversationStateId11,ConversationStateId12,ConversationStateId13,ConversationStateId14,ConversationStateId15,ConversationStateId16,ConversationStateId17,ConversationStateId18,ConversationStateId19,ConversationStateId20
9401_Horse,@9401_Horse_Title,@9401_Horse,,9401_00_Horse,9401_01_Horse,9401_01b_Horse,9401_02_Horse,9401_03_Horse,9401_04_Horse,9401_05_Horse,9401_06_Horse,,,,,,,,,,,,
9402_Conman,@9402_Conman_Title,@9402_Conman,,9402_00_Conman,9402_01_Conman,9402_02_Conman,9402_03_Conman,,,,,,,,,,,,,,,,
9403_Wolf,@9403_Wolf_Title,@9403_Wolf,,9403_00_Wolf,9403_01_Wolf,9403_02_Wolf,9403_03_Wolf,9403_04_Wolf,,,,,,,,,,,,,,,
9404_Record,@9404_Record_Title,@9404_Record,,9404_00_Record,9404_01_Record,9404_02_Record,9404_03_Record,,,,,,,,,,,,,,,,
9405_Lion,@9405_Lion_Title,@9405_Lion,,9405_00_Lion,9405_01_Lion,9405_02_Lion,9405_03_Lion,,,,,,,,,,,,,,,,
9401_FirstHorse,@9401_FirstHorse_Title,@9401_FirstHorse,,9401_00_FirstHorse,9401_01_FirstHorse,,,,,,,,,,,,,,,,,,
9403_FirstWolf1,@9403_FirstWolf_Title,@9403_FirstWolf,,9403_00_FirstWolf,,,,,,,,,,,,,,,,,,,
9403_FirstWolf2,@9403_FirstWolf_Title,@9403_FirstWolf,,9403_00_FirstWolf,,,,,,,,,,,,,,,,,,,
9403_FirstWolf3,@9403_FirstWolf_Title,@9403_FirstWolf,,9403_00_FirstWolf,,,,,,,,,,,,,,,,,,,
9405_FirstLion,@9405_FirstLion_Title,@9405_FirstLion,,9405_00_FirstLion,9405_01_FirstLion,,,,,,,,,,,,,,,,,,
EF_Tour_1,,@9401_TourBoard,@9401_TourBoard_Inspect,9401_00_EF_Tour_1,9401_01_EF_Tour_1,,,,,,,,,,,,,,,,,,
EF_Rally_1,,@9401_RallyBoard,@9401_RallyBoard_Inspect,9401_00_EF_Rally_1,9401_01_EF_Rally_1,,,,,,,,,,,,,,,,,,
EF_Rally_2,,@9401_RallyBoard,@9401_RallyBoard_Inspect,9401_00_EF_Rally_2,9401_01_EF_Rally_2,,,,,,,,,,,,,,,,,,
EF_Tour_2,,@9401_TourBoard,@9401_TourBoard_Inspect,9401_00_EF_Tour_2,9401_01_EF_Tour_2,,,,,,,,,,,,,,,,,,
EF_Tour_3,,@9401_TourBoard,@9401_TourBoard_Inspect,9401_00_EF_Tour_3,9401_01_EF_Tour_3,,,,,,,,,,,,,,,,,,
WF_Rally_1,,@9401_RallyBoard,@9401_RallyBoard_Inspect,9402_00_WF_Rally_1,9402_01_WF_Rally_1,,,,,,,,,,,,,,,,,,
