NPCId,Title,GenericName,InteractOptionDisplayNameOverride,ConversationStateId1,ConversationStateId2,ConversationStateId3,ConversationStateId4,ConversationStateId5,ConversationStateId6,ConversationStateId7,ConversationStateId8,ConversationStateId9,ConversationStateId10,ConversationStateId11,ConversationStateId12,ConversationStateId13,ConversationStateId14,ConversationStateId15,ConversationStateId16,ConversationStateId17,ConversationStateId18,ConversationStateId19,ConversationStateId20
9901_MSQ_Yonas,@9901_MSQ_Yonas_title,@9901_MSQ_yonas,,9901_01_MSQ_Yonas,9901_02_MSQ_Yonas,9901_03_MSQ_Yonas,9901_04_MSQ_Yonas,9901_05_MSQ_Yonas,9901_07_MSQ_Yonas,9901_08_MSQ_Yonas,9901_06_MSQ_Yonas,9901_09_MSQ_Yonas,9901_10_MSQ_Yonas,9901_11_MSQ_Yonas,9901_12_MSQ_Yonas,,,,,,,,
NPC_9902_MSQ_Yonas,@NPC_9902_MSQ_Yonas_title,@NPC_9902_MSQ_Yonas,,9901_14_MSQ_Yonas,9901_15_MSQ_Yonas,99C_Yonas_P1_WF_00,99C_Yonas_P1_WF_01,99C_Yonas_P1_WF_02,9901_16_MSQ_Yonas,9901_17_MSQ_Yonas,9901_18_MSQ_Yonas,9901_19_MSQ_Yonas,9901_20_MSQ_Yonas,9901_21_MSQ_Yonas,9901_22_MSQ_Yonas,,,,,,,,
9902_MSQ_Adiana,@9902_MSQ_Adiana_title,@9902_MSQ_Adiana,,9902_00_MSQ_Adiana,9902_01_MSQ_Adiana,9902_02_MSQ_Adiana,9902_03_MSQ_Adiana,9902_04_MSQ_Adiana,,,,,,,,,,,,,,,
9902b_MSQ_Adiana,@9902b_MSQ_Adiana_title,@9902_MSQ_Adiana,,9902_05_MSQ_Adiana,9902_06_MSQ_Adiana,9902_07_MSQ_Adiana,9902_08_MSQ_Adiana,9902_08b_MSQ_Adiana_SoloTask,9902_09_MSQ_Adiana,9902_10_MSQ_Adiana,9902_11_MSQ_Adiana,9902_12_MSQ_Adiana,9902_13_MSQ_Adiana,,,,,,,,,,
9903_MSQ_Emile,@9903_MSQ_Emile_title,@9903_MSQ_Emile,,9903_00_MSQ_Emile,9903_01_MSQ_Emile,9903_02_MSQ_Emile,9903_03_MSQ_Emile,9903_04_MSQ_Emile,9903_05_MSQ_Emile,,,,,,,,,,,,,,
9903b_MSQ_Emile,@9903b_MSQ_Emile_title,@9903_MSQ_Emile,,9903_12_MSQ_Emile,,,,,,,,,,,,,,,,,,,
9903c_MSQ_Emile,@9903c_MSQ_Emile_title,@9903_MSQ_Emile,,9903_06_MSQ_Emile,9903_07_MSQ_Emile,,,,,,,,,,,,,,,,,,
9903d_MSQ_Emile,@9903d_MSQ_Emile_title,@9903_MSQ_Emile,,9903_08_MSQ_Emile,9903_09_MSQ_Emile,9903_11_MSQ_Emile,,,,,,,,,,,,,,,,,
9903e_MSQ_Emile,@9903e_MSQ_Emile_title,@9903_MSQ_Emile,,9903_10_MSQ_Emile,9903_13_MSQ_Emile,9903_14_MSQ_Emile,,,,,,,,,,,,,,,,,
9904b_MSQ_Theophrastus,@9904b_MSQ_Theophrastus_title,@9904_MSQ_Theophrastus,,9904b_07_MSQ_Theophrastus,,,,,,,,,,,,,,,,,,,
9904c_MSQ_Theophrastus,@9904c_MSQ_Theophrastus_title,@9904_MSQ_Theophrastus,,9904c_06_MSQ_Theophrastus,,,,,,,,,,,,,,,,,,,
9904d_MSQ_Theophrastus,@9904d_MSQ_Theophrastus_title,@9904_MSQ_Theophrastus,,9904_05_MSQ_Theophrastus,9904d_09_MSQ_Theophrastus,,,,,,,,,,,,,,,,,,
9904e_MSQ_Theophrastus,@9904e_MSQ_Theophrastus_title,@9904_MSQ_Theophrastus,,9904e_08_MSQ_Theophrastus,9904e_10_MSQ_Theophrastus,,,,,,,,,,,,,,,,,,
9905_MSQ_Rima,@9905_MSQ_Rima_title,@9905_MSQ_Rima,,9905_00_MSQ_Rima,9905_01_MSQ_Rima,9905_02_MSQ_Rima,9905_03_MSQ_Rima,9905_04_MSQ_Rima,,,,,,,,,,,,,,,
9905b_MSQ_Rima,@9905b_MSQ_Rima_title,@9905_MSQ_Rima,,9905_05_MSQ_Rima,,,,,,,,,,,,,,,,,,,
9905c_MSQ_Rima,@9905c_MSQ_Rima_title,@9905_MSQ_Rima,,9905_06_MSQ_Rima,,,,,,,,,,,,,,,,,,,
9905d_MSQ_Rima,@9905d_MSQ_Rima_title,@9905_MSQ_Rima,,9905_07_MSQ_Rima,9905_08_MSQ_Rima,9905_09_MSQ_Rima,,,,,,,,,,,,,,,,,
9905e_MSQ_Rima,@9905e_MSQ_Rima_title,@9905_MSQ_Rima,,9905_10_MSQ_Rima,9905_11_MSQ_Rima,9905_12_MSQ_Rima,,,,,,,,,,,,,,,,,
9906_MSQ_Shamaness,@9906_MSQ_Shamaness_title,@9906_MSQ_Shamaness,,9906_03_MSQ_Shamaness,9906_04_MSQ_Shamaness,9906_00_MSQ_Shamaness,9906_01_MSQ_Shamaness,9906_02_MSQ_Shamaness,9906_05_MSQ_Shamaness,,,,,,,,,,,,,,
9907_MSQ_AEVillager1,@9907_MSQ_AEVillager1_title,@9907_MSQ_AEVillager1,,9907_00_MSQ_AEVillager1,9907_01_MSQ_AEVillager1,9907_02_MSQ_AEVillager1,,,,,,,,,,,,,,,,,
9908_MSQ_AEVillager2,@9908_MSQ_AEVillager2_title,@9908_MSQ_AEVillager2,,9908_00_MSQ_AEVillager2,9908_01_MSQ_AEVillager2,9908_02_MSQ_AEVillager2,,,,,,,,,,,,,,,,,
9909_MSQ_AEVillager3,@9909_MSQ_AEVillager3_title,@9909_MSQ_AEVillager3,,9909_00_MSQ_AEVillager3,9909_01_MSQ_AEVillager3,9909_02_MSQ_AEVillager3,,,,,,,,,,,,,,,,,
9910_MSQ_AEScout,@9910_MSQ_AEScout_title,@9910_MSQ_AEScout,,9910_00_MSQ_AEScout,9910_01_MSQ_AEScout,9910_02_MSQ_AEScout,9910_03_MSQ_AEScout,,,,,,,,,,,,,,,,
9919_MSQ_WardenScout,@9919_MSQ_WardenScout_title,@9919_MSQ_WardenScout,,9919_00_MSQ_WardenScout,9919_01_MSQ_WardenScout,9919_01b_MSQ_WardenScout_SoloTask,9919_02_MSQ_WardenScout,9919_03_MSQ_WardenScout,9919_04_MSQ_WardenScout,,,,,,,,,,,,,,
9926_VK_AbigailRoseA,@9926_VK_AbigailRose_title,@9926_VK_AbigailRose,,9926_00_VK_AbigailRoseA,9926_01_VK_AbigailRoseA,,,,,,,,,,,,,,,,,,
9926_VK_AbigailRoseB,@9926_VK_AbigailRose_title,@9926_VK_AbigailRose,,9926_00_VK_AbigailRoseB,9926_01_VK_AbigailRoseB,,,,,,,,,,,,,,,,,,
9926_VK_AbigailRoseEp2,@9926_VK_AbigailRoseEp2_title,@9926_VK_AbigailRose,,9926_00_VK_AbigailRoseEp2,9926_01_VK_AbigailRoseEp2,9926_02_VK_AbigailRoseEp2,9926_03_VK_AbigailRoseEp2,,,,,,,,,,,,,,,,
9928_MSQ_YonasMemorial,@9928_MSQ_YonasMemorial_title,@9928_MSQ_YonasMemorial,@9928_MSQ_YonasMemorial_Examine,9928_MSQ_YonasMemorial_Default,9928_01_YonasMemorial,,,,,,,,,,,,,,,,,,
9929_MSQ_RecliningThorpe,@9929_MSQ_RecliningThorpe_title,@9929_MSQ_RecliningThorpe,,9929_MSQ_RecliningThorpe_Default,,,,,,,,,,,,,,,,,,,
9930_VK_RomacBarboA,@9930_VK_RomacBarbo_title,@9930_VK_RomacBarbo,,9930_00_VK_RomacBarboA,9930_01_VK_RomacBarboA,9930_02_VK_RomacBarboA,9930_03_VK_RomacBarboA,,,,,,,,,,,,,,,,
