NPCId,Title,GenericName,InteractOptionDisplayNameOverride,ConversationStateId1,ConversationStateId2,ConversationStateId3,ConversationStateId4,ConversationStateId5,ConversationStateId6,ConversationStateId7,ConversationStateId8,ConversationStateId9,ConversationStateId10,ConversationStateId11,ConversationStateId12,ConversationStateId13,ConversationStateId14,ConversationStateId15,ConversationStateId16,ConversationStateId17,ConversationStateId18,ConversationStateId19,ConversationStateId20
0001_CaptainThorpe,@01_CaptainThorpe_title,@01_CaptainThorpe,,CaptainThorpe_01,,,,,,,,,,,,,,,,,,,
01_ReeseWW_01,@01_Reese_WW_title,@01_Reese,,01_ReeseWW_Greet_01,,,,,,,,,,,,,,,,,,,
01_ReeseWW_02,@01_Reese_WW_title,@01_Reese,,01_ReeseWW_Greet_01,01_ReeseWW_Greet_02,01_ReeseWW_Greet_03,01_ReeseWW_Greet_04,01_ReeseWW_Greet_05,01_ReeseWW_Greet_07,01_ReeseWW_Greet_08,,,,,,,,,,,,,
01_ReeseWW_03,@01_Reese_WW_title,@01_Reese,,01_ReeseWW_Greet_01,01_ReeseWW_Greet_05,01_ReeseWW_Greet_06,,,,,,,,,,,,,,,,,
01_ReeseMB_01,@01_Reese_MB_title,@01_Reese,,01_ReeseMB_Greet_01,,,,,,,,,,,,,,,,,,,
01_ReeseMB_02,@01_Reese_MB_title,@01_Reese,,01_ReeseMB_Greet_01,01_ReeseMB_Greet_02,01_ReeseMB_Greet_03,01_ReeseMB_Greet_04,01_ReeseMB_Greet_05,01_ReeseMB_Greet_07,01_ReeseMB_Greet_08,,,,,,,,,,,,,
01_ReeseMB_03,@01_Reese_MB_title,@01_Reese,,01_ReeseMB_Greet_01,01_ReeseMB_Greet_05,01_ReeseMB_Greet_06,,,,,,,,,,,,,,,,,
01_GraceWW_00,@01_Grace_title,@01_Grace,,01_GraceWW_Greet_01,,,,,,,,,,,,,,,,,,,
01_GraceWW_01,@01_Grace_title,@01_Grace,,01_GraceWW_Greet_01,,,,,,,,,,,,,,,,,,,
01_GraceWW_02,@01_Grace_title,@01_Grace,,01_GraceWW_Greet_01,01_GraceWW_Greet_02,,,,,,,,,,,,,,,,,,
01_GraceWW_03,@01_Grace_title,@01_Grace,,01_GraceWW_Greet_01,01_GraceWW_Greet_02,01_GraceWW_Greet_03,01_GraceWW_Greet_04,,,,,,,,,,,,,,,,
01_GraceMB_00,@01_Grace_title,@01_Grace,,01_GraceMB_Greet_01,,,,,,,,,,,,,,,,,,,
01_GraceMB_01,@01_Grace_title,@01_Grace,,01_GraceMB_Greet_01,,,,,,,,,,,,,,,,,,,
01_GraceMB_02,@01_Grace_title,@01_Grace,,01_GraceMB_Greet_01,01_GraceMB_Greet_02,,,,,,,,,,,,,,,,,,
01_GraceMB_03,@01_Grace_title,@01_Grace,,01_GraceMB_Greet_01,01_GraceMB_Greet_02,01_GraceMB_Greet_03,01_GraceMB_Greet_04,,,,,,,,,,,,,,,,
0425_HerbalistWW,@0425_Herbalist_title,@0425_Herbalist,,0425_Herbalist_00,0425_Herbalist_01b,,,,,,,,,,,,,,,,,,
0425_HerbalistMB,@0425_Herbalist_title,@0425_Herbalist,,0425_Herbalist_00,0425_Herbalist_01d,,,,,,,,,,,,,,,,,,
0425_HerbalistWW_Town,@0425_Herbalist_title,@0425_Herbalist,,0425_Herbalist_00,0425_Herbalist_02,,,,,,,,,,,,,,,,,,
0425_HerbalistMB_Town,@0425_Herbalist_title,@0425_Herbalist,,0425_Herbalist_00,0425_Herbalist_02,,,,,,,,,,,,,,,,,,
