NPCId,Title,GenericName,InteractOptionDisplayNameOverride,ConversationStateId1,ConversationStateId2,ConversationStateId3,ConversationStateId4,ConversationStateId5,ConversationStateId6,ConversationStateId7,ConversationStateId8,ConversationStateId9,ConversationStateId10,ConversationStateId11,ConversationStateId12,ConversationStateId13,ConversationStateId14,ConversationStateId15,ConversationStateId16,ConversationStateId17,ConversationStateId18,ConversationStateId19,ConversationStateId20
0707_Commander,@0707_Commander_Title,@0707_Commander,,0707_00_Commander,0707_01pre_Commander,0707_01_Commander,,,,,,,,,,,,,,,,,
0708_Alchemist,@0708_Alchemist_Title,@0708_Alchemist,,0708_00_Alchemist,0708_01pre_Alchemist,0708_01_Alchemist,,,,,,,,,,,,,,,,,
0709_Adjudicator,@0709_Adjudicator_Title,@0709_Adjudicator,,0709_00_Adjudicator,0709_01pre_Adjudicator,0709_01_Adjudicator,0709_02pre_Adjudicator,0709_02_Adjudicator,0709_03pre_Adjudicator,0709_03_Adjudicator,,,,,,,,,,,,,
0712_Watcher,@0712_Watcher_Title,@0712_Watcher,,0712_00_Watcher,0712_01_Watcher,0712_02_Watcher,0712_03_Watcher,,,,,,,,,,,,,,,,
0713_Watcher,@0713_Watcher_Title,@0713_Watcher,,0713_00_Watcher,0713_01_Watcher,0713_02_Watcher,0713_03_Watcher,,,,,,,,,,,,,,,,
0714_Watcher,@0714_Watcher_Title,@0714_Watcher,,0714_00_Watcher,0714_01_Watcher,0714_02_Watcher,0714_03_Watcher,0714_04_Watcher,0714_05_Watcher,,,,,,,,,,,,,,
0715_Watcher,@0715_Watcher_Title,@0715_Watcher,,0715_00_Watcher,0715_01_Watcher,0715_02_Watcher,0715_03_Watcher,,,,,,,,,,,,,,,,
0716_Warden,@0716_Warden_Title,@0716_Warden,,0716_00_Warden,0716_01_Warden,,,,,,,,,,,,,,,,,,
0717_Warden,@0717_Warden_Title,@0717_Warden,,0717_00_Warden,0717_01_Warden,0717_02_Warden,0717_03_Warden,,,,,,,,,,,,,,,,
0718_Ranger,@0718_Ranger_Title,@0718_Ranger,,0718_00_Ranger,0718_01_Ranger,0718_02_Ranger,0718_03_Ranger,0718_04_Ranger,0718_05_Ranger,,,,,,,,,,,,,,
0719_Ranger,@0719_Ranger_Title,@0719_Ranger,,0719_00_Ranger,0719_01_Ranger,0719_02_Ranger,0719_03_Ranger,0719_04_Ranger,,,,,,,,,,,,,,,
0720_Ranger,@0720_Ranger_Title,@0720_Ranger,,0720_00_Ranger,0720_01_Ranger,,,,,,,,,,,,,,,,,,
0721_Ranger,@0721_Ranger_Title,@0721_Ranger,,0721_00_Ranger,0721_01_Ranger,,,,,,,,,,,,,,,,,,
0722_Innkeep,@0722_Innkeep_Title,@0722_Innkeep,,0722_00_Innkeep,,,,,,,,,,,,,,,,,,,
0723_Innkeep,@0723_Innkeep_Title,@0723_Innkeep,,0723_00_Innkeep,,,,,,,,,,,,,,,,,,,
0724_Fisher,@0724_Fisher_Title,@0724_Fisher,,0724_00_Fisher,0724_01_Fisher,0724_02_Fisher,,,,,,,,,,,,,,,,,
0725_Prospector,@0725_Prospector_Title,@0725_Prospector,,0725_00_Prospector,,,,,,,,,,,,,,,,,,,
NPC_Heretic,@NPC_Heretic_Title,@NPC_Heretic,,NPC_00_Heretic,NPC_01_Heretic,NPC_02_Heretic,,,,,,,,,,,,,,,,,
NPC_FatherRusso,@NPC_FatherRusso_Title,@NPC_FatherRusso,,NPC_00_FatherRusso,NPC_01_FatherRusso,NPC_02_FatherRusso,,,,,,,,,,,,,,,,,
0726_MaraRosa,@0726_MaraRosa_Title,@0726_MaraRosa,,0726_00_MaraRosa,0726_01_MaraRosa,0726_02_MaraRosa,0726_03_MaraRosa,0726_04_MaraRosa,0726_05_MaraRosa,0726_06_MaraRosa,0726_07_MaraRosa,,,,,,,,,,,,
0727_BookOfIsabella,@0727_BookOfIsabella_Title,@0727_BookOfIsabella,@0727_BookOfIsabella_Interact,0727_00_BookOfIsabella,,,,,,,,,,,,,,,,,,,
0728_Kesava,@0728_Kesava_Title,@0728_Kesava,,0728_Kesava_Default,0728_Kesava_1,,,,,,,,,,,,,,,,,,
