NPCId,Title,GenericName,InteractOptionDisplayNameOverride,ConversationStateId1,ConversationStateId2,ConversationStateId3,ConversationStateId4,ConversationStateId5,ConversationStateId6,ConversationStateId7,ConversationStateId8,ConversationStateId9,ConversationStateId10,ConversationStateId11,ConversationStateId12,ConversationStateId13,ConversationStateId14,ConversationStateId15,ConversationStateId16,ConversationStateId17,ConversationStateId18,ConversationStateId19,ConversationStateId20
1001_Watcher,@1001_Watcher_title,@1001_Watcher,,0000_Old_Data,,,,,,,,,,,,,,,,,,,
1002_Magistrate,@1002_Magistrate_title,@1002_Magistrate,,0000_Old_Data,,,,,,,,,,,,,,,,,,,
1003_Survivalist,@1003_Survivalist_title,@1003_Survivalist,,0000_Old_Data,,,,,,,,,,,,,,,,,,,
1004_Overseer,@1004_Overseer_title,@1004_Overseer,,0000_Old_Data,,,,,,,,,,,,,,,,,,,
1005_Artificer,@1005_Artificer_title,@1005_Artificer,,0000_Old_Data,,,,,,,,,,,,,,,,,,,
1008_Alchemist,@1008_Alchemist_title,@1008_Alchemist,,0000_Old_Data,,,,,,,,,,,,,,,,,,,
1009_Adjudicator,@1009_Adjudicator_title,@1009_Adjudicator,,0000_Old_Data,,,,,,,,,,,,,,,,,,,
1010_Barkeep,@1010_Barkeep_title,@1010_Barkeep,,0000_Old_Data,,,,,,,,,,,,,,,,,,,
1011_Stranger,,@1011_Stranger,,0000_Old_Data,,,,,,,,,,,,,,,,,,,
1022_Innkeep,@1022_Innkeep_title,@1022_Innkeep,,0000_Old_Data,,,,,,,,,,,,,,,,,,,
1023_Fisher,@1023_Fisher_title,@1023_Fisher,,0000_Old_Data,,,,,,,,,,,,,,,,,,,
1030_Tamer,@1030_Tamer_title,@1030_Tamer,,0000_Old_Data,,,,,,,,,,,,,,,,,,,
1031_SwampWalker,@1031_SwampWalker_title,@1031_SwampWalker,,0000_Old_Data,,,,,,,,,,,,,,,,,,,
1032_Watcher,@1032_Watcher_title,@1032_Watcher,,0000_Old_Data,,,,,,,,,,,,,,,,,,,
1033_TreasureHunter,@1033_TreasureHunter_title,@1033_TreasureHunter,,0000_Old_Data,,,,,,,,,,,,,,,,,,,
1034_Navigator,@1034_Navigator_title,@1034_Navigator,,0000_Old_Data,,,,,,,,,,,,,,,,,,,
1035_Chef,@1035_Chef_title,@1035_Chef,,0000_Old_Data,,,,,,,,,,,,,,,,,,,
1027_Commander,@1027_Commander_title,@1027_Commander,,0000_Old_Data,,,,,,,,,,,,,,,,,,,
Dungeon_BrokenLever,,@Dungeon_BrokenLever,,0000_Old_Data,,,,,,,,,,,,,,,,,,,
Dungeon_CutlassKeys00_Scalleywag_00,@Dungeon_CutlassKeys00_Scalleywag_title,@Dungeon_CutlassKeys00_Scalleywag,,0000_Old_Data,,,,,,,,,,,,,,,,,,,
Dungeon_CutlassKeys00_Scalleywag_01,@Dungeon_CutlassKeys00_Scalleywag_title,@Dungeon_CutlassKeys00_Scalleywag,,0000_Old_Data,,,,,,,,,,,,,,,,,,,
Dungeon_CutlassKeys00_Mariner_00,@Dungeon_CutlassKeys00_Mariner_title,@Dungeon_CutlassKeys00_Mariner,,0000_Old_Data,,,,,,,,,,,,,,,,,,,
Dungeon_CutlassKeys00_Mariner_01,@Dungeon_CutlassKeys00_Mariner_title,@Dungeon_CutlassKeys00_Mariner,,0000_Old_Data,,,,,,,,,,,,,,,,,,,
1036_WallyWiddershins,@1036_WallyWiddershins_title,@1036_WallyWiddershins,,0000_Old_Data,,,,,,,,,,,,,,,,,,,
1037_RowanPennbrook,@1037_RowanPennbrook_title,@1037_RowanPennbrook,,0000_Old_Data,,,,,,,,,,,,,,,,,,,
1038_QuiggleyQuorus,@1038_QuiggleyQuorus_title,@1038_QuiggleyQuorus,,0000_Old_Data,,,,,,,,,,,,,,,,,,,
