ConversationStateId,ConversationType,IsInitialState,DefaultDialogue,RequiredFaction,RequiredProgression,RequiredLevel,RequiredAchievement,RequiredActiveObjectiveId,RequiredActiveTaskId,LinearObjectiveId1,LinearObjectiveId2,LinearObjectiveId3,LinearObjectiveId4,LinearObjectiveId5,LinearObjectiveId6,LinearObjectiveId7,LinearObjectiveId8,LinearObjectiveId9,LinearObjectiveId10,TopicId1,TopicId2,TopicId3,TopicId4,TopicId5,TopicId6,TopicId7,TopicId8,TopicId9,TopicId10,ConversationService1,ConversationService2,ConversationService3
9501_Grace_s01_c00,Linear_Objective,true,@NPC_Default_Dialogue_9501_Grace_s01_c00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9501_Grace_s01_c01,Linear_Objective,false,@95_s01_01_CROW_GracelessRequest_Cue,,,60,,,,95_s01_01_CROW_GracelessRequest,,,,,,,,,,,,,,,,,,,,,,
9501_Grace_s01_c02,Linear_Objective,false,@95_s01_02_TEMP_FirstCustomer_Cue,,,,95_s01_01,,,95_s01_02_TEMP_FirstCustomer,,,,,,,,,,,,,,,,,,,,,,
9501_Grace_s01_c03,Linear_Objective,false,@NPC_Default_Dialogue_9501_Grace_s01_CampBeforeBestOfAeternum,,,,95_s01_02,,,,,,,,,,,,,,,,,,,,,,,,,
9501_Grace_s01_c04,Linear_Objective,false,@95_s01_03_CROW_BestOfAeternum_Cue_alt,,,,95_s01_02a,,,95_s01_03_CROW_BestOfAeternum,,,,,,,,,,,,,,,,,,,,,,
9501_Grace_s01_c04a,Linear_Objective,true,@NPC_Default_Dialogue_9501_Grace_s01_c00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9501_Grace_s01_c04b,Linear_Objective,false,@95_s01_03_CROW_BestOfAeternum_tavern_greet,,,,,95_s01_03_CROW_BestOfAeternum,95_s01_03_01a_02_TalkTo_Grace_ReadyInterviews,,,,,,,,,,,Topic_95_s01_03a_TalkTo_Grace_ReadyInterviews,,,,,,,,,,,,
9501_Grace_s01_c05,Linear_Objective,true,@NPC_Default_Dialogue_9501_Grace_s01_c00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9501_Grace_s01_c06,Linear_Objective,false,@95_s01_04_CROW_ZanderTheRed_Cue,,,,95_s01_03,,,95_s01_04_CROW_ZanderTheRed,,,,,,,,,,,,,,,,,,,,,,
9501_Grace_s01_c07a,Linear_Objective,true,@95_s01_04_CROW_ZanderTheRed_Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9501_Grace_s01_c07,Linear_Objective,false,@NPC_Default_Dialogue_9501_Grace_s01_CampAfterZander,,,,SwapActive_95_Zander_s01_02,,,,,,,,,,,,,,,,,,,,,,,,,
9501_Grace_s01_c08,Linear_Objective,false,@95_s01_06_TEMP_SupplyChains_Cue,,,,95_s01_05,,,95_s01_06_TEMP_SupplyChains,,,,,,,,,,,,,,,,,,,,,,
9501_Grace_s01_c09,Linear_Objective,true,@95_s01_06_TEMP_SupplyChains_Caravan_Onsite_Default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9501_Grace_s01_c10,Linear_Objective,false,@95_s01_07_TEMP_PossibilitiesOfFire_Cue,,,,95_s01_06,,,95_s01_07_TEMP_PossibilitiesOfFire,,,,,,,,,,,,,,,,,,,,,,
9501_Grace_s01_c11,Linear_Objective,true,@95_s01_08_TEMP_HotOnTheTrail_Grace_Aidyn_default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9501_Grace_s01_c12,Linear_Objective,false,@95_s01_08_TEMP_HotOnTheTrail_TalkTo_Grace_AidynCaptured_cue,,,,,95_s01_08_TEMP_HotOnTheTrail,95_s01_08_02_01_TalkTo_Grace_AidynCaptured,,,,,,,,,,,Topic_95_s01_08_TalkTo_Grace_AidynCaptured,,,,,,,,,,,,
9501_Grace_s01_c13,Linear_Objective,true,@95_s01_08_TEMP_HotOnTheTrail_Grace_Aidyn_default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9501_Grace_s01_c14,Linear_Objective,false,@95_s01_09_TEMP_Faceless_Cue,,,,95_s01_08,,,95_s01_09_TEMP_Faceless,,,,,,,,,,,,,,,,,,,,,,
9501_Grace_s01_c15,Linear_Objective,true,@95_s01_09_TEMP_Faceless_Grace_FacelessDefeated_Default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9501_Grace_s01_c16,Linear_Objective,true,@95_s01_10_TEMP_ToBeContinued_TalkTo_Skye_SE_FavoriteView_Grace_apology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9501_Grace_s01_c17,Linear_Objective,false,@95_s01_10_TEMP_ToBeContinued_TalkTo_Grace_Wrap_cue,,,,,95_s01_10_TEMP_ToBeContinued,95_s01_10_04_05_05_01_TalkTo_Grace_Wrap,,,,,,,,,,,Topic_95_s01_10_TalkTo_Grace_Wrap,,,,,,,,,,,,
9505_Skye_s01_c00,Linear_Objective,true,@NPC_Default_Dialogue_9505_Skye_s01_HelpAidyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9505_Skye_s01_c01,Linear_Objective,false,@95_s01_02_TEMP_FirstCustomer_TalkToSkye,,,,,95_s01_02_TEMP_FirstCustomer,95_s01_02_03_01_TalkTo_Skye_HelpAidyn,,,,,,,,,,,Topic_95_s01_02_TalkTo_Skye_HelpAidyn,,,,,,,,,,,,
9505_Skye_s01_c02,Linear_Objective,true,@NPC_Default_Dialogue_9505_Skye_s01_HopeAidynOkay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9505_Skye_s01_c03,Linear_Objective,false,@95_s01_02a_TEMP_TheCurse_Cue,,,60,,,,95_s01_02a_TEMP_TheCurse,,,,,,,,,,,,,,,,,,,,,,
9505_Skye_s01_c04,Linear_Objective,true,@NPC_Default_Dialogue_9505_Skye_s01_IHaveFaith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9505_Skye_s01_c05,Linear_Objective,false,@95_s01_02a_TEMP_TheCurse_TalkToSkye,,,,,95_s01_02a_TEMP_TheCurse,95_s01_02a_02_03_TalkTo_Skye_AnswerCurse,,,,,,,,,,,Topic_95_s01_02a_TalkTo_Skye_AnswerCurse,,,,,,,,,,,,
9505_Skye_s01_c06,Linear_Objective,false,@95_s01_06_TEMP_SupplyChains_Skye_Impatient_default,,,,95_s01_05,,,,,,,,,,,,,,,,,,,,,,,,,
9505_Skye_s01_c07,Linear_Objective,false,@95_s01_06_TEMP_SupplyChains_TalkTo_Skye_Impatient_cue,,,60,,95_s01_06_TEMP_SupplyChains,95_s01_06_02_TalkToSkye,,,,,,,,,,,Topic_95_s01_06_TalkTo_Skye_Impatient,,,,,,,,,,,,
9505_Skye_s01_c08,Linear_Objective,true,@95_s01_08_TEMP_HotOnTheTrail_Skye_default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9505_Skye_s01_c09,Linear_Objective,false,@95_s01_08_TEMP_HotOnTheTrail_TalkTo_Skye_AidynCaptured_cue,,,,,95_s01_08_TEMP_HotOnTheTrail,95_s01_08_02_02_TalkTo_Skye_AidynCaptured,,,,,,,,,,,Topic_95_s01_08_TalkTo_Skye_AidynCaptured,,,,,,,,,,,,
