ConversationStateId,ConversationType,IsInitialState,DefaultDialogue,RequiredFaction,RequiredProgression,RequiredLevel,RequiredAchievement,RequiredActiveObjectiveId,RequiredActiveTaskId,LinearObjectiveId1,LinearObjectiveId2,LinearObjectiveId3,LinearObjectiveId4,LinearObjectiveId5,LinearObjectiveId6,LinearObjectiveId7,LinearObjectiveId8,LinearObjectiveId9,LinearObjectiveId10,TopicId1,TopicId2,TopicId3,TopicId4,TopicId5,TopicId6,TopicId7,TopicId8,TopicId9,TopicId10,ConversationService1,ConversationService2,ConversationService3
1338_MasterOfCeremonies_00,Linear_Objective,true,@NPC_1338_MasterOfCeremonies_DefaultDialogue_00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1338_MasterOfCeremonies_01,Linear_Objective,false,@NPC_1338_MasterOfCeremonies_DefaultDialogue_01,,,20,,,,13_Summer_01_Welcome,,,,,,,,,,,,,,,,,,,,Event_Store,,
1338_MasterOfCeremonies_02,Linear_Objective,false,@NPC_1338_MasterOfCeremonies_DefaultDialogue_02,,,,13_Summer_01_2023,,,13_Summer_02_Maudlinbugs,,,,,,,,,,,,,,,,,,,,Event_Store,,
1338_MasterOfCeremonies_03,Linear_Objective,false,@NPC_1338_MasterOfCeremonies_DefaultDialogue_03,,,,13_Summer_02_2023,,,13_Summer_03_CatchSturgeon,,,,,,,,,,,,,,,,,,,,Event_Store,,
1338_MasterOfCeremonies_04,Linear_Objective,false,@NPC_1338_MasterOfCeremonies_DefaultDialogue_04,,,,13_Summer_03_2023,,,13_Summer_04_Carpenter,,,,,,,,,,,,,,,,,,,,Event_Store,,
1338_MasterOfCeremonies_05,Linear_Objective,false,@NPC_1338_MasterOfCeremonies_DefaultDialogue_05,,,,13_Summer_04_2023,,,13_Summer_05_Florist,,,,,,,,,,,,,,,,,,,,Event_Store,,
1338_MasterOfCeremonies_06,Linear_Objective,false,@NPC_1338_MasterOfCeremonies_DefaultDialogue_06,,,,13_Summer_05_2023,,,13_Summer_06_Beekeep,,,,,,,,,,,,,,,,,,,,Event_Store,,
1338_MasterOfCeremonies_07,Linear_Objective,false,@NPC_1338_MasterOfCeremonies_DefaultDialogue_07,,,,13_Summer_06_2023,,,13_Summer_07_Baker,,,,,,,,,,,,,,,,,,,,Event_Store,,
1338_MasterOfCeremonies_08,Linear_Objective,false,@NPC_1338_MasterOfCeremonies_DefaultDialogue_08,,,,13_Summer_07_2023,,,13_Summer_08_Poet,,,,,,,,,,,,,,,,,,,,Event_Store,,
1338_MasterOfCeremonies_09,Linear_Objective,false,@NPC_1338_MasterOfCeremonies_DefaultDialogue_09,,,,13_Summer_08_2023,,,13_Summer_09_PlayWithBand,,,,,,,,,,,,,,,,,,,,Event_Store,,
1338_MasterOfCeremonies_10,Linear_Objective,false,@NPC_1338_MasterOfCeremonies_DefaultDialogue_10,,,,13_Summer_09_2023,,,,,,,,,,,,,,,,,,,,,,,Event_Store,,
1339_FestivalTender_01_00,Linear_Objective,true,@NPC_1339_FestivalTender_01_DefaultDialogue_00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1340_FestivalTender_02_00,Linear_Objective,true,@NPC_1340_FestivalTender_02_DefaultDialogue_00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1341_BandMember_01_00,Linear_Objective,true,@NPC_1341_BandMember_01_DefaultDialogue_00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1342_BandMember_02_00,Linear_Objective,true,@NPC_1342_BandMember_02_DefaultDialogue_00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1343_BandMember_03_00,Linear_Objective,true,@NPC_1343_BandMember_03_DefaultDialogue_00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1344_FishMounter_00,Linear_Objective,true,@NPC_1344_FishMounter_00_DefaultDialogue_00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1345_PartyGuest_01_00,Linear_Objective,true,@NPC_1345_PartyGuest_01_DefaultDialogue_00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1345_PartyGuest_01_01,Linear_Objective,false,@NPC_1345_PartyGuest_01_DefaultDialogue_01,,,,13_Summer_04_2023,,,,,,,,,,,,,1345_PartyGuest_01_TaskTopic,,,,,,,,,,,,
1345_PartyGuest_01_02,Linear_Objective,false,@NPC_1345_PartyGuest_01_DefaultDialogue_02,,,,FinishFloristTask_2023,,,,,,,,,,,,,,,,,,,,,,,,,
1345_PartyGuest_01_03,Linear_Objective,false,@NPC_1345_PartyGuest_01_DefaultDialogue_03,,,,SwapActive_1345_PartyGuest_01_01_on_2023,,,,,,,,,,,,,,,,,,,,,,,,,
1346_PartyGuest_02_00,Linear_Objective,true,@NPC_1346_PartyGuest_02_DefaultDialogue_00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1346_PartyGuest_02_01,Linear_Objective,false,@NPC_1346_PartyGuest_02_DefaultDialogue_01,,,,13_Summer_06_2023,,,,,,,,,,,,,1346_PartyGuest_02_TaskTopic,,,,,,,,,,,,
