EventID,GameEventType,Level,CreatureType,RewardModifier,Reward Type,UniversalExpAmount,CurrencyReward,RewardsNotes,ItemReward,ItemRewardQty,GearScoreRange,CategoricalProgressionId,CategoricalProgressionReward,TerritoryStanding,FactionReputation,FactionTokens,FactionInfluenceAmount,FactionInfluenceSrc,AzothReward,AzothRewardChance,WhisperId,AchievementId,IgnoreEconomyTracker,EntitlementId,PVPXP,RemoveStatusEffectCategories,EmitTelemetry
09A_M1_Sick_DruidA_Interact,,0,Quest,,,0,0,,,,,,,,,,,,,0,,,,,,,true
09A_M1_Sick_DruidB_Interact,,0,Quest,,,0,0,,,,,,,,,,,,,0,,,,,,,true
09A_M1_Sick_DruidC_Interact,,0,Quest,,,0,0,,,,,,,,,,,,,0,,,,,,,true
09A_M1_WhisperPlant_Interact,,0,Quest,,,0,0,,,,,,,,,,,,,0,09A_M1_WhisperPlant_Whisper,,,,,,true
09A_M2_VOLoreNote_Oakes_01_Interact,,0,Quest,,,0,0,,,,,,,,,,,,,0,09A_M2_VOLoreNote_Oakes_01,,,,,,true
09A_M2_VOLoreNote_Oakes_02_Interact,,0,Quest,,,0,0,,,,,,,,,,,,,0,09A_M2_VOLoreNote_Oakes_02,,,,,,true
09A_M2_VOLoreNote_Oakes_03_Interact,,0,Quest,,,0,0,,,,,,,,,,,,,0,09A_M2_VOLoreNote_Oakes_03,,,,,,true
09A_M2_VOLoreNote_Oakes_04_Interact,,0,Quest,,,0,0,,,,,,,,,,,,,0,09A_M2_VOLoreNote_Oakes_04,,,,,,true
09A_M2_VOLoreNote_Oakes_05_Interact,,0,Quest,,,0,0,,,,,,,,,,,,,0,09A_M2_VOLoreNote_Oakes_05,,,,,,true
09A_M2_RangerLocation_Interact,,0,Quest,,,0,0,,,,,,,,,,,,,0,,,,,,,true
09A_M2_GlowTrailA_Interact,,0,Quest,,,0,0,,,,,,,,,,,,,0,,,,,,,true
09A_M2_GlowTrailB_Interact,,0,Quest,,,0,0,,,,,,,,,,,,,0,,,,,,,true
09A_M2_InvestigateBarrier_Interact,,0,Quest,,,0,0,,,,,,,,,,,,,0,,,,,,,true
09A_M3_FoulPlant_Interact,,0,Quest,,,0,0,,,,,,,,,,,,,0,,,,,,,true
09A_M3_SignalWagon_Interact,,0,Quest,,,0,0,,,,,,,,,,,,,0,,,,,,,true
09A_M3_DazedRangerA_Interact,,0,Quest,,,0,0,,,,,,,,,,,,,0,,,,,,,true
09A_M3_DazedRangerB_Interact,,0,Quest,,,0,0,,,,,,,,,,,,,0,,,,,,,true
09A_M3_DazedRangerC_Interact,,0,Quest,,,0,0,,,,,,,,,,,,,0,,,,,,,true
09A_M3_RescueRangerA_Subtitle_Interact,,0,Quest,,,0,0,,,,,,,,,,,,,0,09A_M3_RescueRangerA_Subtitle,,,,,,true
09A_M3_RescueRangerB_Subtitle_Interact,,0,Quest,,,0,0,,,,,,,,,,,,,0,09A_M3_RescueRangerB_Subtitle,,,,,,true
09A_M3_RescueRangerC_Subtitle_Interact,,0,Quest,,,0,0,,,,,,,,,,,,,0,09A_M3_RescueRangerC_Subtitle,,,,,,true
09A_M3_VOLoreNote_Riches_Interact,,0,Quest,,,0,0,,,,,,,,,,,,,0,09A_M3_VOLoreNote_Riches,,,,,,true
09A_M4_SuspiciousBlood_Interact,,0,Quest,,,0,0,,,,,,,,,,,,,0,,,,,,,true
09A_M4_PeculiarFootprints_Interact,,0,Quest,,,0,0,,,,,,,,,,,,,0,,,,,,,true
09A_M4_ExtinguishFlames_Interact,,0,Quest,,,0,0,,,,,,,,,,,,,0,,,,,,,true
09A_M4_CutWick_Interact,,0,Quest,,,0,0,,,,,,,,,,,,,0,,,,,,,true
09A_M4_InterestingWreckage_Interact,,0,Quest,,,0,0,,,,,,,,,,,,,0,,,,,,,true
09A_M5_RepairShrine_Interact,,0,Quest,,,0,0,,,,,,,,,,,,,0,,,,,,,true
09A_M5_WindowBoard_1_Interact,,0,Quest,,,0,0,,,,,,,,,,,,,0,,,,,,,true
09A_M5_WindowBoard_2_Interact,,0,Quest,,,0,0,,,,,,,,,,,,,0,,,,,,,true
09A_M5_DefenseEncounter_Participate,,0,Quest,,,0,0,,,,,,,,,,,,,0,,,,,,,true
09A_M5_DefenseEncounter_Complete,,0,Quest,,,0,0,,,,,,,,,,,,,0,,,,,,,true
09A_M6_DroppedSupplies_Interact,,0,Quest,,,0,0,,,,,,,,,,,,,0,,,,,,,true
09A_M6_BreakBars_Interact,,0,Quest,,,0,0,,,,,,,,,,,,,0,,,,,,,true
09A_M7_SabotageMachineryA_Interact,,0,Quest,,,0,0,,,,,,,,,,,,,0,,,,,,,true
09A_M7_SabotageMachineryB_Interact,,0,Quest,,,0,0,,,,,,,,,,,,,0,,,,,,,true
09A_M7_SabotageMachineryC_Interact,,0,Quest,,,0,0,,,,,,,,,,,,,0,,,,,,,true
09A_M7_DamagedPantherWaveEvent_Complete,,0,Quest,,,0,0,,,,,,,,,,,,,0,,,,,,,true
09A_M7_PantherWaveEvent_Complete,,0,Quest,,,0,0,,,,,,,,,,,,,0,,,,,,,true
09A_M7_BossWaveEvent_Complete,,0,Quest,,,0,0,,,,,,,,,,,,,0,,,,,,,true
09A_M8_Drum_Interact,,0,Quest,,,0,0,,,,,,,,,,,,,0,,,,,,,true
09A_M12_TaurusStatue_Interact,,0,Quest,,,0,0,,,,,,,,,,,,,0,,,,,,,true
09A_M13_ArcaneRitual_0_Interact,,0,Quest,,,0,0,,,,,,,,,,,,,0,,,,,,,true
09A_M13_ArcaneRitual_1_Interact,,0,Quest,,,0,0,,,,,,,,,,,,,0,,,,,,,true
09A_M13_ArcaneRitual_2_Interact,,0,Quest,,,0,0,,,,,,,,,,,,,0,,,,,,,true
Cyclic_09A_M13_ArcaneRitual_Interact,,0,Quest,,,0,0,,,,,,,,,,,,,0,,,,,,,true
Cyclic_09A_M14_NatureRitual_Interact,,0,Quest,,,0,0,,,,,,,,,,,,,0,,,,,,,true
09A_M14_SeedBulb_Interact,,0,Quest,,,0,0,,,,,,,,,,,,,0,,,,,,,true
09A_M15_AscendTower_TrailA_Interact,,0,Quest,,,0,0,,,,,,,,,,,,,0,,,,,,,true
09A_M15_AscendTower_TrailB_Interact,,0,Quest,,,0,0,,,,,,,,,,,,,0,,,,,,,true
09A_M15_AscendTower_TrailC_Interact,,0,Quest,,,0,0,,,,,,,,,,,,,0,,,,,,,true
09A_M15_AscendTower_TrailD_Interact,,0,Quest,,,0,0,,,,,,,,,,,,,0,,,,,,,true
09A_M15_AscendTower_TrailE_Interact,,0,Quest,,,0,0,,,,,,,,,,,,,0,,,,,,,true
09A_M15_AscendTower_TrailF_Interact,,0,Quest,,,0,0,,,,,,,,,,,,,0,,,,,,,true
09A_M15_AscendTower_TrailG_Interact,,0,Quest,,,0,0,,,,,,,,,,,,,0,,,,,,,true
09A_M15_AscendTower_TrailH_Interact,,0,Quest,,,0,0,,,,,,,,,,,,,0,,,,,,,true
09A_M15_ImprisonSpell_Interact,,0,Quest,,,0,0,,,,,,,,,,,,,0,,,,,,,true
09A_M15_TearOfGaia_Interact,,0,Quest,,,0,0,,,,,,,,,,,,,0,,,,,,,true
09A_S1_Boar_Trapped_Interact,,0,Quest,,,0,0,,,,,,,,,,,,,0,,,,,,,true
09A_S1_Deer_Trapped_Interact,,0,Quest,,,0,0,,,,,,,,,,,,,0,,,,,,,true
09A_S1_FloraTrap_Interact,,0,Quest,,,0,0,,,,,,,,,,,,,0,,,,,,,true
09A_S2_Ranger_TrappedA_Interact,,0,Quest,,,0,0,,,,,,,,,,,,,0,,,,,,,true
09A_S2_Ranger_TrappedB_Interact,,0,Quest,,,0,0,,,,,,,,,,,,,0,,,,,,,true
09A_S2_Ranger_TrappedC_Interact,,0,Quest,,,0,0,,,,,,,,,,,,,0,,,,,,,true
09A_S2_Ranger_TrappedD_Interact,,0,Quest,,,0,0,,,,,,,,,,,,,0,,,,,,,true
09A_S2_RescueRangerA_Subtitle_Interact,,0,Quest,,,0,0,,,,,,,,,,,,,0,09A_S2_TrappedRangerA_Subtitle,,,,,,true
09A_S2_RescueRangerB_Subtitle_Interact,,0,Quest,,,0,0,,,,,,,,,,,,,0,09A_S2_TrappedRangerB_Subtitle,,,,,,true
09A_S2_RescueRangerC_Subtitle_Interact,,0,Quest,,,0,0,,,,,,,,,,,,,0,09A_S2_TrappedRangerC_Subtitle,,,,,,true
09A_S2_RescueRangerD_Subtitle_Interact,,0,Quest,,,0,0,,,,,,,,,,,,,0,09A_S2_TrappedRangerD_Subtitle,,,,,,true
09A_S2_LostPod_Interact,,0,Quest,,,0,0,,,,,,,,,,,,,0,,,,,,,true
09a_s2_lostpod_burst_interact,,0,Quest,,,0,0,,,,,,,,,,,,,0,,,,,,,true
09A_S3_GorillaBloodTrailA_Interact,,0,Quest,,,0,0,,,,,,,,,,,,,0,,,,,,,true
09A_S3_GorillaBloodTrailB_Interact,,0,Quest,,,0,0,,,,,,,,,,,,,0,,,,,,,true
09A_S3_GorillaBloodTrailC_Interact,,0,Quest,,,0,0,,,,,,,,,,,,,0,,,,,,,true
09A_S3_GorillaBloodTrailD_Interact,,0,Quest,,,0,0,,,,,,,,,,,,,0,,,,,,,true
09A_S3_GorillaBloodTrailE_Interact,,0,Quest,,,0,0,,,,,,,,,,,,,0,,,,,,,true
09A_S3_GorillaBloodTrailF_Interact,,0,Quest,,,0,0,,,,,,,,,,,,,0,,,,,,,true
09A_S3_GorillaBloodTrailG_Interact,,0,Quest,,,0,0,,,,,,,,,,,,,0,,,,,,,true
09A_S3_FreshKill_Interact,,0,Quest,,,0,0,,,,,,,,,,,,,0,,,,,,,true
09A_S4_ExplosiveBarrelC_Interact,,0,Quest,,,0,0,,,,,,,,,,,,,0,,,,,,,true
09A_S4_ExplosiveBarrelC2_Interact,,0,Quest,,,0,0,,,,,,,,,,,,,0,,,,,,,true
09A_S4_ExplosiveBarrelC3_Interact,,0,Quest,,,0,0,,,,,,,,,,,,,0,,,,,,,true
09A_S4_ExplosiveBarrelP_Interact,,0,Quest,,,0,0,,,,,,,,,,,,,0,,,,,,,true
