AbilityID,DisplayName,Description,UICategory,UseQuickslotItem,Icon,UISpellForManaCheck,StatusEffectIcon,Sound,TelegraphStatusEffect,TelegraphCountOffset,OnEquipStatusEffect,EquipWhenUnsheathed,WeaponTag,RequiredAbilityId,RequiredEquippedAbilityId,TreeId,TreeRowPosition,TreeColumnPosition,IsActiveAbility,IsGlobalAbility,IsStackableAbility,IsStackableMax,IsStackableDiminishingModifier,IsNonCombatAbility,ScalingStrength,ScalingDexterity,ScalingIntelligence,ScalingSpirit,ScalingConstitution,UnlockDefault,CanBeUnapplied,Tags,OnEventPassiveConditionsPass,OnKill,OnExecuted,OnHit,OnBlockedHit,OnHitBehind,OnCrit,OnCritTaken,OnHeadShot,OnLegShot,OnHitTaken,OnBlockedHitTaken,OnBlockBreak,OnTargetBlockBreak,OnDeath,OnDeathsDoor,OnHasDied,OnAttachedSpellTargetDied,OnHealed,LimitOnHealedToFirstCast,OnSelfDamage,OnTargetSet,OnProjPassedThrough,OnContributedKill,OnHealthChanged,OnUsedConsumable,OnGatheringComplete,OnHitTakenWhileInvulnerable,OnWeaponSwap,OnFatalDamageTaken,OnStatusEffectApplied,OnStatusEffectRemoved,OnInActionLongEnough,OnTargetStatusEffectRemoved,OnEventConditionalActivationChance,OnDismount,OnManaChanged,OnAfflictionsUpdated,GatheringTradeskill,EquipLoadCategory,RequiredEquipment,ExcludeFromGameModes,RequireReaction,NumSuccessfulHits,NumConsecutiveHits,MaxConsecutiveHits,ResetConsecutiveOnSuccess,IgnoreResetConsecutiveOnDeath,DisableConsecutivePotency,TrackHitCount,MaxTrackedHitCounts,NumberOfTrackedHits,NumberOfHitsComparisonType,ResetTrackedOnSuccess,AbilityIdToCheckForTrackedHits,DamageIsRanged,DamageIsMelee,AllowSelfDamageForHitEvents,ForceShowNameTag,HasGritActive,TargetHasGritActive,DamageTableRow,RemoteDamageTableRow,RangedAttackName,AttackType,IgnoreDisabledAttackTypes,DamageTypes,DamageCategory,IsInCombatState,IsNotInCombatState,CheckOwnedStatusEffects,StatusEffect,StatusEffectStackSize,StatusEffectComparison,StatusEffectCategories,DontHaveStatusEffect,StatusEffectBeingApplied,StatusEffectBeingRemoved,StatusEffectCategoryBeingRemoved,CheckStatusEffectsOnTargetOwned,TargetStatusEffect,TargetStatusEffectCategory,TargetStatusEffectStackSize,TargetStatusEffectComparison,TargetStatusEffectPotency,TargetStatusEffectPotencyComparison,TargetCollisionFilters,MyMarker,MySequenceMarker,TargetMarker,TargetSequenceMarker,MyHealthPercent,MyComparisonType,MyStaminaPercent,MyStaminaComparisonType,MyManaPercent,MyManaComparisonType,MyAfflictionType,MyAfflictionPercent,MyAfflictionComparisonType,TargetHealthPercent,TargetComparisonType,DistFromDefender,DistComparisonType,MaxNumAroundMe,NumAroundMe,NumAroundComparisonType,AbilityOnCooldownOptions,AbilitiesOnCooldown,AbilityCooldownComparisonType,AttachedTargetSpellIds,AbilityList,AbilityTrigger,IsConsumableIds,IsNotConsumableIds,InAction,InActionTime,AfterAction,InSequence,InSequenceTime,AfterSequence,LoadedAmmoCount,LoadedAmmoCountComparisonType,AttackerVitalsCategory,TargetVitalsCategory,SlayerScriptCondition,PostHitSlayerScriptCondition,DismountReasons,AbilityTableTagsToTriggerOn,DamageTableTagsToTriggerOn,BaseDamage,SetHealthOnFatalDamageTaken,BaseDamageReduction,CritDamageReduction,BlockDamage,BlockDamageReduction,CritDamage,CritChance,HeadshotDamage,HitFromBehindDamage,StaggerDamage,StaggerDamageReduction,HitRateDmg,HitRateDmgReduction,HealthDamageMitigation,HealthDamageMitigation_Endvalue,ThreatDamage,ArmorPenetration,CritArmorPenetration,HeadshotArmorPenetration,HitFromBehindArmorPenetration,PhysicalArmor,PhysicalArmorMaxHealthMod,ElementalArmor,LinearlyScaleToDistance,RefundAmmoPercentChance,RefundConsumablePercentChance,GiveAzothPercentChance,Azoth,Knockback,KnockbackReduction,WeaponAccuracy,Health,HealthPenaltyPerStackRemoved,DmgPctToHealth,HealScalingValueMultiplier,ConsumableHealMod,MaxHealth,Mana,ManaRate,MaxMana,ManaCostList,ManaCostMult,Stamina,DamageTableRowOverride,StatusEffectDamageTableIdForRowOverride,StatusEffectDamageTableRowOverride,ForceStatusEffectDamageTableRow,RangedAttackNameOverride,DamageTableStatusEffectOverride,PowerLevelOverride,EnableCrit,EnableTaunt,CanBlockRangedOverride,PerStatusEffectOnSelf,PerStatusEffectOnSelfMax,PerStatusEffectStackOnSelf,PerStatusEffectStackOnSelfMax,PerStatusEffectOnTarget,PerStatusEffectOnTargetMax,DisableApplyPerStatusEffectStack,DisableScalePerTargetSEStack,ForceTakeStaminaDamage,StaminaCostList,StaminaCostFlatMod,CastSpell,DisableCastSpellDurability,SelfApplyStatusEffect,OtherApplyStatusEffect,SelfApplyStatusEffectDurations,OtherApplyStatusEffectDurations,DoNotUnequipSelfAppliedSE,UseMinAttackInfoForSelfAppliedSE,ModifySelfApplyStatusEffectDuration,UseDefenderWeaponOnApplyOtherSE,NumStatusEffectsToTransfer,StatusEffectCategoryToTransfer,SetPotencyAsCount,MultiplyRemovedByPotency,OnlyChangeOwnedStatusEffects,NumStatusEffectsToRemove,NumTargetStatusEffectsToRemove,NumStatusEffectStacksToRemove,RemoveStatusEffects,StatusEffectsList,StatusEffectCategoriesList,RemoveTargetStatusEffectsList,RemoveTargetStatusEffectCats,ConsumeTargetStatusEffectMult,RemoveTargetStatusEffectsNumStacks,StatusEffectDurationReduction,StatusEffectDurationCats,StatusEffectDurationMod,StatusEffectDurationMult,TargetStatusEffectDurationList,TargetStatusEffectDurationCats,TargetStatusEffectDurationMod,TargetStatusEffectDurationMult,TargetStatusEffectPotencyList,TargetStatusEffectPotencyCats,TargetStatusEffectPotencyMod,TargetStatusEffectPotencyMult,ActivationCooldown,Duration,CooldownId,CDRImmediatelyOptions,ResetCooldownTimers,CooldownTimer,NumFreeCooldownsPerUse,TargetCooldownsExtensionModifier,TargetCooldownsExtensionMultiplier,ConsumableCooldownForReset,ResetConsumableCooldowns,MaxHitCountMultiplier,SetMannequinTag,SetMannequinTagStatus,RepairDustYieldMod,ToolDurabilityLossMod,FastTravelInnCooldownMod,FastTravelAzothCostMod,EnableHoldConditionIfTrackedSpellExistsOfType,HoldConditionButtonIcon,SupportsSmartcast,AdjustPointsAccumulatorSelf
Ability_Hatchet_Berserk,@Berserk,@Berserk_description,Attack,,lyshineui/images/icons/abilities/hatchet_Ability01.png,,,Play_UI_WeaponSkills_Hatchet_Ability_1,,,,,Axe,,,0,0,2,true,false,,,,,,,,,,,,,,false,false,false,false,false,false,,false,false,false,,false,false,false,false,,,,,,,,,,,,,,false,,,,,,,,,,,,,,0,0,0,,,,false,0,,,,,,,,,,,Common_Taunt_DamageTableRow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hatchet_Berserk_Taunt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ability_Hatchet_Berserk,,,,,,,,,,,,,,,,,,,
Upgrade_Hatchet_Berserk_Speed,@Berserk_Mod1,@Berserk_Mod1_description,Passive,,lyshineui/images/icons/abilities/hatchet_Ability01_Mod01.png,,,,,,,,Axe,Ability_Hatchet_Berserk,,0,1,2,false,false,,,,,,,,,,,,,,false,false,false,false,false,false,,false,false,false,,false,false,false,false,,,,,,,,,,,,,,false,,,,,,,,,,,,,,0,0,0,,,,false,0,,,,,,,,,,,,,,,,,,,,,Hatchet_Berserk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,LessThan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hatchet_Berserk_SpeedUp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ability_Hatchet_Berserk,,,,,,,,,,,,,,,,,,,
Upgrade_Hatchet_Berserk_HPOnEnd,@Berserk_Mod2,@Berserk_Mod2_description,Passive,,lyshineui/images/icons/abilities/hatchet_Ability01_Mod02.png,,,,,,,,Axe,Upgrade_Hatchet_Berserk_Speed,,0,2,2,false,false,,,,,,,,,,,,,,false,false,true,false,false,false,,false,false,false,,false,false,false,false,,,,,,,,,,,,,,false,,,,,,,,,,,,,true,0,0,0,,,,false,0,,,,,,,,,,,,,,,,,,,,,Hatchet_Berserk_LifeSteal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,Ability_Hatchet_Berserk,,,,,,,,,,,,,,,,,,,
Upgrade_Hatchet_Berserk_Purge,@Berserk_Mod3,@Berserk_Mod3_description,Passive,,lyshineui/images/icons/abilities/hatchet_Ability01_Mod03.png,,,,,,,,Axe,Upgrade_Hatchet_Berserk_HPOnEnd,,0,3,2,false,false,,,,,,,,,,,,,,false,false,false,false,false,false,,false,false,false,,false,false,false,false,,,,,,,,,,,,,,false,,,,,,,,,,,,,,0,0,0,,,,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ability_Hatchet_Berserk,,,,,,,,,,,,,,,,,,,
Upgrade_Hatchet_Berserk_Unstoppable,@Berserk_Mod4,@Berserk_Mod4_description,Passive,,lyshineui/images/icons/abilities/hatchet_Ability01_Mod04.png,,,,,,,,Axe,Upgrade_Hatchet_Berserk_Purge,,0,4,2,false,false,,,,,,,,,,,,,,false,false,false,false,false,false,,false,false,false,,false,false,false,false,,,,,,,,,,,,,,false,,,,,,,,,,,,,,0,0,0,,,,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ability_Hatchet_Berserk,,,,,,,,,,,,,,,,,,,
Ability_Hatchet_FeralRush,@SprintAttack,@SprintAttack_description,Attack,,lyshineui/images/icons/abilities/hatchet_Ability02.png,,,Play_UI_WeaponSkills_Hatchet_Ability_2,,,,,Axe,,,0,2,0,true,false,,,,,,,,,,,,,,false,false,false,false,false,false,,false,false,false,,false,false,false,false,,,,,,,,,,,,,,false,,,,,,,,,,,,,,0,0,0,,,,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ability_Hatchet_FeralRush,,,,,,,,,,,,,,,,,,,
Upgrade_Hatchet_FeralRush_DMGVsLowHP,@SprintAttack_Mod1,@SprintAttack_Mod1_description,Passive,,lyshineui/images/icons/abilities/hatchet_Ability02_Mod01.png,,,,,,,,Axe,Ability_Hatchet_FeralRush,,0,3,0,false,false,,,,,,,,,,,,,,false,false,true,false,false,false,,false,false,false,,false,false,false,false,,,,,,,,,,,,,,false,,,,,,,,,,,,,true,0,0,0,,,,false,0,,,,,,,,,,,"Hatchet_Damage_SprintAttack1,Hatchet_Damage_SprintAttack2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,LessThan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ability_Hatchet_FeralRush,,,,,,,,,,,,,,,,,,,
Upgrade_Hatchet_FeralRush_BackstabRoot,@SprintAttack_Mod2,@SprintAttack_Mod2_description,Passive,,lyshineui/images/icons/abilities/hatchet_Ability02_Mod02.png,,,,,,,,Axe,Upgrade_Hatchet_FeralRush_DMGVsLowHP,,0,4,0,false,false,,,,,,,,,,,,,,false,false,false,false,true,false,,false,false,false,,false,false,false,false,,,,,,,,,,,,,,false,,,,,,,,,,,,,,0,0,0,,,,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hatchet_Attack_Sprint_Land,0.25,,Attack_Sprint_Land,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hatchet_Rush_Root,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ability_Hatchet_FeralRush,,,,,,,,,,,,,,,,,,,
Ability_Hatchet_RagingTorrent,@RapidStrikes,@RapidStrikes_description,Attack,,lyshineui/images/icons/abilities/hatchet_Ability03.png,,,Play_UI_WeaponSkills_Hatchet_Ability_3,,,,,Axe,,,0,1,4,true,false,,,,,,,,,,,,,,false,false,false,false,false,false,,false,false,false,,false,false,false,false,,,,,,,,,,,,,,false,,,,,,,,,,,,,,0,0,0,,,,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ability_Hatchet_RagingTorrent,,,,,,,,,,,,,,,,,,,
Upgrade_Hatchet_Torrent_Haste,@RapidStrikes_Mod1,@RapidStrikes_Mod1_description,Passive,,lyshineui/images/icons/abilities/hatchet_Ability03_Mod01.png,,,,,,,,Axe,Ability_Hatchet_RagingTorrent,,0,2,4,false,false,,,,,,,,,,,,,,false,false,true,false,false,false,,false,false,false,,false,false,false,false,,,,,,,,,,,,,,false,,,,,,,,,,,,,,0,0,0,,,,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hatchet_RapidStrikes,0.1,,Ability_Hatchet_RapidStrikes,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hatchet_Raging_Haste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ability_Hatchet_RagingTorrent,,,,,,,,,,,,,,,,,,,
